,date,clientId,clientName,clientType,productId,productName,productCategory,productPrice,saleType,saleAmount,saleDiscount
443,2024-01-01,458,John Doe,Individuals,528,Widget Deluxe,Gadgets,15520.286764186872,Online sales,8428.894115855215,10%
444,2024-01-01,343,John Doe,Individuals,553,Widget Deluxe,Gadgets,15701.969613957312,Online sales,11866.35474180995,10%
445,2024-01-01,149,John Doe,Individuals,477,Widget Deluxe,Gadgets,14969.639698627961,Partner sales,14296.799383669144,10%
446,2024-01-01,605,John Doe,Mixed,471,Widget Deluxe,Gadgets,15707.284382283,Online sales,8422.104176865501,10%
447,2024-01-01,620,John Doe,Mixed,481,Widget Deluxe,Gadgets,11574.031447653791,Referral sales,20507.260961448086,10%
448,2024-01-01,922,John Doe,Businesses,482,Widget Deluxe,Gadgets,16208.902803565867,Online sales,13493.242300382595,10%
449,2024-01-01,213,John Doe,Individuals,541,Widget Deluxe,Gadgets,17356.06881783953,Partner sales,5041.783989575284,10%
450,2024-01-01,9,John Doe,Individuals,489,Widget Deluxe,Gadgets,18142.190564644843,Online sales,20597.015228320684,10%
451,2024-01-01,853,John Doe,Mixed,398,Widget Deluxe,Gadgets,11952.04120504718,Online sales,14032.680121048352,10%
452,2024-01-01,757,John Doe,Individuals,559,Widget Deluxe,Gadgets,19045.376543614148,Online sales,8625.419703682861,10%
453,2024-01-01,870,John Doe,Mixed,438,Widget Deluxe,Gadgets,6232.697141135785,Direct sales,17910.770168529118,10%
454,2024-01-01,297,John Doe,Businesses,513,Widget Deluxe,Gadgets,13920.551276563754,Partner sales,7303.475617539469,10%
455,2024-01-01,578,John Doe,Mixed,432,Widget Deluxe,Gadgets,11631.62995945156,Partner sales,20796.86048717516,10%
456,2024-01-01,276,John Doe,Mixed,476,Widget Deluxe,Gadgets,16223.186219924657,Online sales,13396.223977273406,10%
457,2024-01-01,251,John Doe,Individuals,511,Widget Deluxe,Gadgets,20369.181437791514,Direct sales,22508.59954186213,10%
458,2024-01-01,176,John Doe,Individuals,558,Widget Deluxe,Gadgets,11612.623023228496,Direct sales,11864.947805828791,10%
459,2024-01-01,742,John Doe,Individuals,531,Widget Deluxe,Gadgets,18385.26756562927,Referral sales,12496.282666384388,10%
460,2024-01-01,56,John Doe,Individuals,485,Widget Deluxe,Gadgets,14922.708054594592,Direct sales,10157.592234812817,10%
461,2024-01-01,671,John Doe,Individuals,558,Widget Deluxe,Gadgets,19523.29783535773,Online sales,15981.573459550671,10%
462,2024-01-01,924,John Doe,Businesses,581,Widget Deluxe,Gadgets,12988.176926269307,Partner sales,15198.364575942263,10%
463,2024-01-01,254,John Doe,Businesses,422,Widget Deluxe,Gadgets,10267.329202794688,Direct sales,9516.847729387786,10%
464,2024-01-01,219,John Doe,Individuals,517,Widget Deluxe,Gadgets,16751.987794071854,Online sales,23278.04994688825,10%
465,2024-01-01,89,John Doe,Individuals,530,Widget Deluxe,Gadgets,9307.824496829775,Online sales,12111.893393470651,10%
466,2024-01-01,893,John Doe,Mixed,481,Widget Deluxe,Gadgets,11611.540860913265,Online sales,15077.448044815219,10%
467,2024-01-01,234,John Doe,Individuals,442,Widget Deluxe,Gadgets,13375.812834718483,Online sales,10547.598251201769,10%
468,2024-01-01,855,John Doe,Businesses,456,Widget Deluxe,Gadgets,11919.500968611992,Subscription sales,14419.647134726221,10%
469,2024-01-01,886,John Doe,Mixed,501,Widget Deluxe,Gadgets,14920.35682767254,Online sales,7684.491713050281,10%
470,2024-01-01,339,John Doe,Individuals,483,Widget Deluxe,Gadgets,12337.550491069738,Partner sales,22177.13169477211,10%
471,2024-01-01,334,John Doe,Individuals,598,Widget Deluxe,Gadgets,15128.738904393063,Referral sales,21100.26436461362,10%
472,2024-01-01,658,John Doe,Businesses,478,Widget Deluxe,Gadgets,16215.000920737493,Online sales,16424.28031891959,10%
473,2024-01-01,19,John Doe,Businesses,495,Widget Deluxe,Gadgets,14389.998116006787,Subscription sales,16242.32556163905,10%
474,2024-01-01,747,John Doe,Mixed,502,Widget Deluxe,Gadgets,17519.05855981525,Partner sales,11860.3844023014,10%
475,2024-01-01,614,John Doe,Individuals,503,Widget Deluxe,Gadgets,15007.184936708874,Partner sales,11773.973315957406,10%
476,2024-01-01,996,John Doe,Mixed,432,Widget Deluxe,Gadgets,15707.614828327785,Direct sales,14116.627533683712,10%
477,2024-01-01,459,John Doe,Individuals,525,Widget Deluxe,Gadgets,19463.18258164879,Online sales,15224.615496805065,10%
478,2024-01-01,824,John Doe,Individuals,583,Widget Deluxe,Gadgets,12387.5036606616,Online sales,11279.705321981739,10%
479,2024-01-01,192,John Doe,Businesses,516,Widget Deluxe,Gadgets,19333.62252429717,Online sales,12665.63379686703,10%
480,2024-01-01,4,John Doe,Individuals,538,Widget Deluxe,Gadgets,4282.724944073618,Partner sales,6430.030231779882,10%
481,2024-01-01,228,John Doe,Mixed,496,Widget Deluxe,Gadgets,15408.325330878595,Direct sales,21447.234929682956,10%
482,2024-01-01,469,John Doe,Businesses,464,Widget Deluxe,Gadgets,19172.885078180305,Partner sales,18719.516607130485,10%
483,2024-01-01,461,John Doe,Businesses,374,Widget Deluxe,Gadgets,12200.09151772943,Direct sales,17296.14904503077,10%
484,2024-01-01,551,John Doe,Individuals,500,Widget Deluxe,Gadgets,8617.093666528166,Direct sales,16006.062759411803,10%
485,2024-01-01,585,John Doe,Individuals,510,Widget Deluxe,Gadgets,8500.224084067533,Online sales,20465.094341793134,10%
486,2024-01-01,473,John Doe,Individuals,372,Widget Deluxe,Gadgets,20864.972182664453,Direct sales,13135.146002635509,10%
487,2024-01-01,750,John Doe,Businesses,564,Widget Deluxe,Gadgets,12720.5493202014,Direct sales,16644.59178994566,10%
488,2024-01-01,457,John Doe,Individuals,516,Widget Deluxe,Gadgets,15491.697704830853,Partner sales,12599.94060079827,10%
489,2024-01-01,808,John Doe,Individuals,507,Widget Deluxe,Gadgets,17580.18613210503,Online sales,25330.01214689683,10%
490,2024-01-01,257,John Doe,Businesses,495,Widget Deluxe,Gadgets,19336.261368145468,Online sales,13344.182336014312,10%
491,2024-01-01,474,John Doe,Individuals,505,Widget Deluxe,Gadgets,9535.553147044422,Direct sales,13844.54013993795,10%
492,2024-01-01,325,John Doe,Businesses,537,Widget Deluxe,Gadgets,11733.960302631225,Online sales,19795.26885243556,10%
493,2024-01-01,366,John Doe,Mixed,401,Widget Deluxe,Gadgets,21397.952332600344,Online sales,12927.387594903728,10%
494,2024-01-01,355,John Doe,Businesses,479,Widget Deluxe,Gadgets,14595.73928515981,Online sales,27154.194456856327,10%
495,2024-01-01,488,John Doe,Individuals,553,Widget Deluxe,Gadgets,12859.250418580608,Direct sales,18754.714799573874,10%
496,2024-01-01,898,John Doe,Businesses,530,Widget Deluxe,Gadgets,16223.591573509157,Online sales,12269.626502277579,10%
497,2024-01-01,333,John Doe,Mixed,507,Widget Deluxe,Gadgets,11543.204350373037,Partner sales,12562.13111433844,10%
498,2024-01-01,968,John Doe,Individuals,495,Widget Deluxe,Gadgets,20646.289214809643,Direct sales,21722.817380663437,10%
499,2024-01-01,23,John Doe,Individuals,508,Widget Deluxe,Gadgets,10516.21193726974,Subscription sales,14286.27254593127,10%
500,2024-01-01,304,John Doe,Individuals,464,Widget Deluxe,Gadgets,9478.097715923534,Subscription sales,6227.400334947223,10%
501,2024-01-01,774,John Doe,Mixed,448,Widget Deluxe,Gadgets,9539.058482701155,Online sales,12708.209379727674,10%
502,2024-01-01,167,John Doe,Businesses,522,Widget Deluxe,Gadgets,12324.854997692544,Online sales,15903.527160742358,10%
503,2024-01-01,89,John Doe,Individuals,469,Widget Deluxe,Gadgets,6100.6801399435635,Online sales,14636.62707544058,10%
504,2024-01-01,416,John Doe,Individuals,448,Widget Deluxe,Gadgets,10119.414928068978,Direct sales,18285.365714603697,10%
505,2024-01-01,946,John Doe,Individuals,474,Widget Deluxe,Gadgets,5617.802656755641,Referral sales,15764.23554488179,10%
506,2024-01-01,794,John Doe,Mixed,555,Widget Deluxe,Gadgets,11285.042631113067,Online sales,19770.832938586413,10%
507,2024-01-01,928,John Doe,Businesses,562,Widget Deluxe,Gadgets,16772.815482021644,Online sales,16301.140529671233,10%
508,2024-01-01,756,John Doe,Individuals,523,Widget Deluxe,Gadgets,19411.338269413984,Referral sales,12862.074495293113,10%
509,2024-01-01,393,John Doe,Individuals,575,Widget Deluxe,Gadgets,15126.836047541532,Online sales,15269.068591626252,10%
510,2024-01-01,949,John Doe,Mixed,549,Widget Deluxe,Gadgets,24547.921115973528,Online sales,10797.383832577047,10%
511,2024-01-01,561,John Doe,Individuals,475,Widget Deluxe,Gadgets,15012.237662513993,Online sales,9266.766465604693,10%
512,2024-01-01,719,John Doe,Businesses,554,Widget Deluxe,Gadgets,11050.609381433549,Direct sales,20523.641468101407,10%
513,2024-01-01,874,John Doe,Businesses,524,Widget Deluxe,Gadgets,12843.962393228278,Partner sales,21531.59506897501,10%
514,2024-01-01,819,John Doe,Individuals,558,Widget Deluxe,Gadgets,17422.114021799418,Partner sales,14498.759204532895,10%
515,2024-01-01,842,John Doe,Businesses,479,Widget Deluxe,Gadgets,19221.574115106767,Subscription sales,16114.71823432851,10%
516,2024-01-01,36,John Doe,Individuals,482,Widget Deluxe,Gadgets,10625.514666806284,Direct sales,18987.196191761897,10%
517,2024-01-01,556,John Doe,Businesses,525,Widget Deluxe,Gadgets,11234.181074702037,Direct sales,16471.717837784334,10%
518,2024-01-01,410,John Doe,Businesses,491,Widget Deluxe,Gadgets,19079.151127127978,Direct sales,16180.91450785001,10%
519,2024-01-01,84,John Doe,Mixed,521,Widget Deluxe,Gadgets,16000.137233931573,Partner sales,15381.025612443009,10%
520,2024-01-01,973,John Doe,Non-profit,488,Widget Deluxe,Gadgets,20696.348341334236,Online sales,3492.3974480644865,10%
521,2024-01-01,81,John Doe,Individuals,417,Widget Deluxe,Gadgets,14050.353315237317,Referral sales,17657.169979194816,10%
522,2024-01-01,496,John Doe,Businesses,427,Widget Deluxe,Gadgets,18677.828387346595,Direct sales,14849.342975141728,10%
523,2024-01-01,309,John Doe,Non-profit,493,Widget Deluxe,Gadgets,7336.832875005628,Online sales,13710.216048321357,10%
524,2024-01-01,50,John Doe,Businesses,446,Widget Deluxe,Gadgets,10682.190006050289,Online sales,14485.37939041761,10%
525,2024-01-01,864,John Doe,Individuals,462,Widget Deluxe,Gadgets,17278.471354473164,Direct sales,11199.362836268554,10%
526,2024-01-01,221,John Doe,Individuals,470,Widget Deluxe,Gadgets,14739.10084513028,Direct sales,21160.62304558207,10%
527,2024-01-01,399,John Doe,Individuals,504,Widget Deluxe,Gadgets,13244.30091182818,Online sales,7615.833373586005,10%
528,2024-01-01,118,John Doe,Businesses,449,Widget Deluxe,Gadgets,7604.932418028954,Referral sales,7018.014636924246,10%
529,2024-01-01,226,John Doe,Individuals,459,Widget Deluxe,Gadgets,19886.434136324966,Subscription sales,10132.30585886299,10%
530,2024-01-01,749,John Doe,Individuals,543,Widget Deluxe,Gadgets,14517.66667678141,Online sales,15033.344594296057,10%
531,2024-01-01,959,John Doe,Mixed,540,Widget Deluxe,Gadgets,18207.35198760419,Subscription sales,17338.0320454762,10%
532,2024-01-01,485,John Doe,Individuals,589,Widget Deluxe,Gadgets,7223.1018648264435,Partner sales,12342.357281756627,10%
533,2024-01-01,868,John Doe,Individuals,515,Widget Deluxe,Gadgets,9338.841113635048,Online sales,19484.591499036156,10%
534,2024-01-01,283,John Doe,Individuals,512,Widget Deluxe,Gadgets,16614.07399926078,Online sales,11222.99479543495,10%
535,2024-01-01,133,John Doe,Individuals,426,Widget Deluxe,Gadgets,18846.349082586756,Referral sales,10186.610608717125,10%
536,2024-01-01,929,John Doe,Individuals,552,Widget Deluxe,Gadgets,14101.670859436565,Online sales,7006.962150962275,10%
537,2024-01-01,940,John Doe,Businesses,392,Widget Deluxe,Gadgets,8176.844211835346,Direct sales,11627.052809556008,10%
538,2024-01-01,944,John Doe,Mixed,521,Widget Deluxe,Gadgets,15637.282456424873,Partner sales,21292.68783954992,10%
539,2024-01-01,558,John Doe,Mixed,498,Widget Deluxe,Gadgets,7980.951275536333,Partner sales,196.82215240425285,10%
540,2024-01-01,854,John Doe,Individuals,447,Widget Deluxe,Gadgets,11512.337305525562,Online sales,15186.491289320524,10%
541,2024-01-01,674,John Doe,Mixed,504,Widget Deluxe,Gadgets,11014.333714791434,Partner sales,13611.522861826483,10%
542,2024-01-01,755,John Doe,Mixed,404,Widget Deluxe,Gadgets,12755.821855471753,Online sales,23510.168906996634,10%
543,2024-01-01,635,John Doe,Mixed,553,Widget Deluxe,Gadgets,11953.909266542963,Direct sales,10544.254510751995,10%
544,2024-01-01,68,John Doe,Individuals,571,Widget Deluxe,Gadgets,12255.77569425221,Direct sales,16062.809533610967,10%
545,2024-01-01,645,John Doe,Mixed,561,Widget Deluxe,Gadgets,17017.843647391834,Subscription sales,16253.08374118491,10%
546,2024-01-01,761,John Doe,Mixed,474,Widget Deluxe,Gadgets,16221.470281764687,Direct sales,9528.317648709288,10%
547,2024-01-01,783,John Doe,Individuals,565,Widget Deluxe,Gadgets,25397.35243922255,Online sales,14771.650999241167,10%
548,2024-01-01,929,John Doe,Mixed,530,Widget Deluxe,Gadgets,19401.17433479141,Direct sales,17570.176377266376,10%
549,2024-01-01,0,John Doe,Mixed,449,Widget Deluxe,Gadgets,13809.605207168821,Online sales,11681.480108734007,10%
550,2024-01-01,372,John Doe,Mixed,480,Widget Deluxe,Gadgets,10797.938533750052,Online sales,17809.13801313415,10%
551,2024-01-01,22,John Doe,Mixed,465,Widget Deluxe,Gadgets,18689.50797588615,Subscription sales,11060.069607084095,10%
552,2024-01-01,944,John Doe,Individuals,565,Widget Deluxe,Gadgets,14020.317615487338,Subscription sales,12800.6644643406,10%
553,2024-01-01,210,John Doe,Mixed,532,Widget Deluxe,Gadgets,6968.04005691757,Direct sales,14571.310650957335,10%
554,2024-01-01,707,John Doe,Individuals,412,Widget Deluxe,Gadgets,12780.368290828046,Direct sales,18810.78798559033,10%
555,2024-01-01,603,John Doe,Individuals,449,Widget Deluxe,Gadgets,10903.859115063071,Partner sales,9154.807198080798,10%
556,2024-01-01,840,John Doe,Individuals,466,Widget Deluxe,Gadgets,13100.204365968188,Subscription sales,13957.38190249245,10%
557,2024-01-01,524,John Doe,Individuals,431,Widget Deluxe,Gadgets,5885.453758868614,Partner sales,10400.7642485976,10%
558,2024-01-01,759,John Doe,Mixed,430,Widget Deluxe,Gadgets,8021.356726490588,Referral sales,14151.996913244897,10%
559,2024-01-01,267,John Doe,Non-profit,454,Widget Deluxe,Gadgets,16274.117350593773,Subscription sales,13942.704392598485,10%
560,2024-01-01,47,John Doe,Individuals,465,Widget Deluxe,Gadgets,14047.960167261941,Subscription sales,13958.246387220008,10%
561,2024-01-01,700,John Doe,Mixed,568,Widget Deluxe,Gadgets,21281.548702164684,Online sales,14529.704719210902,10%
562,2024-01-01,14,John Doe,Mixed,506,Widget Deluxe,Gadgets,13521.670052722327,Online sales,19440.025483820733,10%
563,2024-01-01,52,John Doe,Individuals,490,Widget Deluxe,Gadgets,9044.525150586369,Online sales,16911.900353781395,10%
564,2024-01-01,941,John Doe,Mixed,388,Widget Deluxe,Gadgets,15390.467599307676,Direct sales,6730.062656651948,10%
565,2024-01-01,383,John Doe,Individuals,479,Widget Deluxe,Gadgets,12025.025886497153,Direct sales,-3045.317643217648,10%
566,2024-01-01,156,John Doe,Individuals,514,Widget Deluxe,Gadgets,17289.83366254105,Online sales,6837.902930938119,10%
567,2024-01-01,621,John Doe,Individuals,503,Widget Deluxe,Gadgets,20627.538778432634,Online sales,7577.02000035831,10%
568,2024-01-01,713,John Doe,Non-profit,536,Widget Deluxe,Gadgets,15131.498920207505,Partner sales,8230.470798151895,10%
569,2024-01-01,583,John Doe,Individuals,553,Widget Deluxe,Gadgets,16685.578271987713,Online sales,12455.280526229422,10%
570,2024-01-01,772,John Doe,Mixed,453,Widget Deluxe,Gadgets,15359.748314386376,Direct sales,17981.275962952586,10%
571,2024-01-01,382,John Doe,Individuals,552,Widget Deluxe,Gadgets,24824.35401707215,Direct sales,8964.456987721554,10%
572,2024-01-01,222,John Doe,Mixed,517,Widget Deluxe,Gadgets,12286.52557607927,Online sales,17438.396486762245,10%
573,2024-01-01,51,John Doe,Individuals,501,Widget Deluxe,Gadgets,7484.472706733375,Partner sales,17422.581295915843,10%
574,2024-01-01,953,John Doe,Individuals,524,Widget Deluxe,Gadgets,7623.395595892098,Online sales,8501.354357849525,10%
575,2024-01-01,701,John Doe,Individuals,398,Widget Deluxe,Gadgets,20125.579878960507,Online sales,12103.095721514965,10%
576,2024-01-01,479,John Doe,Mixed,628,Widget Deluxe,Gadgets,18504.50344053925,Online sales,18527.106511173708,10%
577,2024-01-01,241,John Doe,Businesses,600,Widget Deluxe,Gadgets,12079.08850055299,Online sales,6148.304883138695,10%
578,2024-01-01,718,John Doe,Non-profit,546,Widget Deluxe,Gadgets,13309.252056108484,Online sales,4381.287873807343,10%
579,2024-01-01,460,John Doe,Businesses,519,Widget Deluxe,Gadgets,10715.427585385783,Online sales,1442.4856981413996,10%
580,2024-01-01,802,John Doe,Individuals,469,Widget Deluxe,Gadgets,15050.15224232967,Online sales,6356.825117825858,10%
581,2024-01-01,94,John Doe,Individuals,623,Widget Deluxe,Gadgets,12224.012364438655,Referral sales,16075.042432337566,10%
582,2024-01-01,998,John Doe,Individuals,461,Widget Deluxe,Gadgets,11587.274783522305,Online sales,5034.301047102266,10%
583,2024-01-01,571,John Doe,Individuals,512,Widget Deluxe,Gadgets,19318.519271272082,Online sales,22042.067152385007,10%
584,2024-01-01,892,John Doe,Mixed,489,Widget Deluxe,Gadgets,15373.928953535851,Subscription sales,21675.32769821454,10%
585,2024-01-01,439,John Doe,Businesses,569,Widget Deluxe,Gadgets,9729.541006819143,Subscription sales,15922.259100357784,10%
586,2024-01-01,423,John Doe,Individuals,467,Widget Deluxe,Gadgets,9781.19155958277,Direct sales,17982.20957138892,10%
587,2024-01-01,597,John Doe,Non-profit,498,Widget Deluxe,Gadgets,14013.343660648345,Online sales,18935.153345923572,10%
588,2024-01-01,737,John Doe,Businesses,463,Widget Deluxe,Gadgets,8712.629866812562,Direct sales,16821.044139823916,10%
589,2024-01-01,784,John Doe,Individuals,513,Widget Deluxe,Gadgets,22651.15815535699,Direct sales,11262.676676661891,10%
590,2024-01-01,581,John Doe,Individuals,487,Widget Deluxe,Gadgets,12189.628622296357,Partner sales,8960.532154940009,10%
591,2024-01-01,173,John Doe,Individuals,516,Widget Deluxe,Gadgets,15485.6922545741,Direct sales,19552.266408309908,10%
592,2024-01-01,540,John Doe,Individuals,508,Widget Deluxe,Gadgets,11771.978375117827,Partner sales,4689.351428876933,10%
593,2024-01-01,674,John Doe,Individuals,504,Widget Deluxe,Gadgets,14647.673150287126,Online sales,1195.7193131519725,10%
594,2024-01-01,836,John Doe,Businesses,493,Widget Deluxe,Gadgets,17291.436399345803,Online sales,12749.594412224042,10%
595,2024-01-01,578,John Doe,Individuals,529,Widget Deluxe,Gadgets,15833.373217516952,Partner sales,10414.0277058445,10%
596,2024-01-01,675,John Doe,Individuals,463,Widget Deluxe,Gadgets,16478.521251020786,Partner sales,12141.957508398405,10%
597,2024-01-01,48,John Doe,Mixed,420,Widget Deluxe,Gadgets,10013.438559358287,Direct sales,18596.223056376497,10%
598,2024-01-01,131,John Doe,Individuals,500,Widget Deluxe,Gadgets,11368.75048461082,Partner sales,14004.19907502809,10%
599,2024-01-01,61,John Doe,Businesses,502,Widget Deluxe,Gadgets,17737.47789383755,Online sales,12835.678580025387,10%
600,2024-01-01,116,John Doe,Individuals,486,Widget Deluxe,Gadgets,15111.648955856757,Referral sales,12094.618686096735,10%
601,2024-01-01,445,John Doe,Mixed,491,Widget Deluxe,Gadgets,9360.237075859357,Referral sales,16743.37893397066,10%
602,2024-01-01,235,John Doe,Individuals,522,Widget Deluxe,Gadgets,8169.940855585877,Direct sales,19932.622651630405,10%
603,2024-01-01,89,John Doe,Businesses,432,Widget Deluxe,Gadgets,5969.28885204588,Direct sales,10445.271214541006,10%
604,2024-01-01,283,John Doe,Individuals,573,Widget Deluxe,Gadgets,15238.235449849504,Online sales,19767.545226335616,10%
605,2024-01-01,566,John Doe,Businesses,572,Widget Deluxe,Gadgets,11199.610990227762,Online sales,16078.17522747981,10%
606,2024-01-01,859,John Doe,Businesses,537,Widget Deluxe,Gadgets,10093.308202019838,Partner sales,19220.776865067637,10%
607,2024-01-01,678,John Doe,Mixed,423,Widget Deluxe,Gadgets,18936.44382646158,Referral sales,18990.660756818048,10%
608,2024-01-01,362,John Doe,Individuals,522,Widget Deluxe,Gadgets,11563.982782026029,Referral sales,17532.45862389287,10%
609,2024-01-01,111,John Doe,Non-profit,449,Widget Deluxe,Gadgets,20085.68848314474,Online sales,17077.48200418506,10%
610,2024-01-01,32,John Doe,Mixed,497,Widget Deluxe,Gadgets,14801.352720054394,Online sales,4739.050004518485,10%
611,2024-01-01,512,John Doe,Businesses,494,Widget Deluxe,Gadgets,13415.513353250159,Partner sales,13888.531878767011,10%
612,2024-01-01,526,John Doe,Mixed,533,Widget Deluxe,Gadgets,9137.226630117637,Direct sales,5909.531028816966,10%
613,2024-01-01,519,John Doe,Individuals,518,Widget Deluxe,Gadgets,16216.553240677029,Online sales,10046.791137971884,10%
614,2024-01-01,566,John Doe,Individuals,472,Widget Deluxe,Gadgets,13302.944398539259,Online sales,8982.932739385285,10%
615,2024-01-01,734,John Doe,Mixed,614,Widget Deluxe,Gadgets,15064.353797574364,Online sales,13670.0170968651,10%
616,2024-01-01,140,John Doe,Businesses,623,Widget Deluxe,Gadgets,14321.032658734883,Online sales,17717.156144020257,10%
617,2024-01-01,536,John Doe,Individuals,442,Widget Deluxe,Gadgets,12285.599524374515,Online sales,7462.153428859639,10%
618,2024-01-01,601,John Doe,Individuals,415,Widget Deluxe,Gadgets,18273.822355913322,Online sales,26849.94269072015,10%
619,2024-01-01,621,John Doe,Mixed,426,Widget Deluxe,Gadgets,21801.997001242584,Partner sales,16972.560342852157,10%
620,2024-01-01,232,John Doe,Mixed,516,Widget Deluxe,Gadgets,20537.918184996808,Online sales,11305.492065650544,10%
621,2024-01-01,598,John Doe,Mixed,508,Widget Deluxe,Gadgets,14021.100352808651,Online sales,7570.218267825716,10%
622,2024-01-01,227,John Doe,Individuals,403,Widget Deluxe,Gadgets,9638.582287530437,Online sales,2107.6466745320613,10%
623,2024-01-01,73,John Doe,Individuals,521,Widget Deluxe,Gadgets,15775.333497193886,Referral sales,9306.750320600215,10%
624,2024-01-01,733,John Doe,Individuals,538,Widget Deluxe,Gadgets,15092.075057998254,Online sales,5595.159204831325,10%
625,2024-01-01,95,John Doe,Businesses,494,Widget Deluxe,Gadgets,9391.8216007966,Referral sales,7417.943223693456,10%
626,2024-01-01,870,John Doe,Individuals,586,Widget Deluxe,Gadgets,13055.370723888907,Direct sales,7897.299016108661,10%
627,2024-01-01,927,John Doe,Individuals,469,Widget Deluxe,Gadgets,17877.476019504185,Online sales,18481.546579362854,10%
628,2024-01-01,408,John Doe,Individuals,469,Widget Deluxe,Gadgets,10279.5743659216,Partner sales,12625.168834623988,10%
629,2024-01-01,999,John Doe,Mixed,520,Widget Deluxe,Gadgets,12110.73322429699,Referral sales,3397.2842296364524,10%
630,2024-01-01,35,John Doe,Non-profit,496,Widget Deluxe,Gadgets,22072.46609579773,Online sales,19316.373542689988,10%
631,2024-01-01,812,John Doe,Individuals,516,Widget Deluxe,Gadgets,16020.380242636766,Direct sales,8034.868175527315,10%
632,2024-01-01,1000,John Doe,Individuals,434,Widget Deluxe,Gadgets,14413.994973753262,Partner sales,11280.663668878607,10%
633,2024-01-01,419,John Doe,Mixed,572,Widget Deluxe,Gadgets,11970.93103266079,Referral sales,16447.20831592247,10%
634,2024-01-01,736,John Doe,Mixed,376,Widget Deluxe,Gadgets,12497.986145130784,Online sales,11272.31356349948,10%
635,2024-01-01,191,John Doe,Individuals,602,Widget Deluxe,Gadgets,18162.15925343622,Referral sales,10791.919485517556,10%
636,2024-01-01,296,John Doe,Mixed,459,Widget Deluxe,Gadgets,20117.998559639684,Online sales,16176.3688411785,10%
637,2024-01-01,625,John Doe,Mixed,551,Widget Deluxe,Gadgets,17885.877488540278,Subscription sales,28948.156376912317,10%
638,2024-01-01,302,John Doe,Individuals,498,Widget Deluxe,Gadgets,14555.488402298399,Online sales,4748.541345935393,10%
639,2024-01-01,362,John Doe,Businesses,479,Widget Deluxe,Gadgets,18026.22425009254,Online sales,21429.385399818915,10%
640,2024-01-01,78,John Doe,Mixed,499,Widget Deluxe,Gadgets,8075.331438571942,Online sales,12657.554340531051,10%
641,2024-01-01,131,John Doe,Mixed,451,Widget Deluxe,Gadgets,15235.576940263356,Subscription sales,17638.66543518004,10%
642,2024-01-01,956,John Doe,Individuals,510,Widget Deluxe,Gadgets,18084.38206951247,Online sales,14235.007657464637,10%
643,2024-01-01,518,John Doe,Mixed,543,Widget Deluxe,Gadgets,9354.940826359783,Referral sales,5444.224137125691,10%
644,2024-01-01,657,John Doe,Businesses,478,Widget Deluxe,Gadgets,15557.303350162465,Online sales,7011.806911155213,10%
645,2024-01-01,417,John Doe,Mixed,544,Widget Deluxe,Gadgets,13400.17529845358,Referral sales,12960.828176403611,10%
646,2024-01-01,815,John Doe,Individuals,390,Widget Deluxe,Gadgets,8813.19020973844,Direct sales,10622.472782179224,10%
647,2024-01-01,987,John Doe,Individuals,611,Widget Deluxe,Gadgets,13012.778199913313,Partner sales,15688.610513331727,10%
648,2024-01-01,693,John Doe,Individuals,414,Widget Deluxe,Gadgets,9123.239133758412,Direct sales,22885.588263807113,10%
649,2024-01-01,720,John Doe,Mixed,535,Widget Deluxe,Gadgets,14418.170942959743,Partner sales,15415.543115684004,10%
650,2024-01-01,394,John Doe,Individuals,557,Widget Deluxe,Gadgets,10772.59582622972,Online sales,11922.699976552001,10%
651,2024-01-01,478,John Doe,Mixed,466,Widget Deluxe,Gadgets,16892.467135727173,Online sales,8305.770706946736,10%
652,2024-01-01,424,John Doe,Businesses,403,Widget Deluxe,Gadgets,11301.877377774174,Online sales,15442.885658457759,10%
653,2024-01-01,468,John Doe,Individuals,594,Widget Deluxe,Gadgets,11348.34452776449,Referral sales,3235.2586275895956,10%
654,2024-01-01,715,John Doe,Businesses,490,Widget Deluxe,Gadgets,7533.6947238928915,Online sales,8414.474385574653,10%
655,2024-01-01,241,John Doe,Businesses,527,Widget Deluxe,Gadgets,8096.1031743737685,Subscription sales,15534.033951520441,10%
656,2024-01-01,339,John Doe,Mixed,466,Widget Deluxe,Gadgets,14500.714107425294,Direct sales,21763.134821355077,10%
657,2024-01-01,35,John Doe,Mixed,544,Widget Deluxe,Gadgets,11714.632615820814,Partner sales,8381.71885743835,10%
658,2024-01-01,344,John Doe,Businesses,453,Widget Deluxe,Gadgets,13556.98566354792,Referral sales,18926.425038165642,10%
659,2024-01-01,76,John Doe,Individuals,430,Widget Deluxe,Gadgets,9932.666368477594,Online sales,15730.96469566072,10%
660,2024-01-01,92,John Doe,Individuals,572,Widget Deluxe,Gadgets,21901.559621379572,Subscription sales,18300.597824101755,10%
661,2024-01-01,305,John Doe,Individuals,456,Widget Deluxe,Gadgets,15683.913657922538,Direct sales,7678.9368715694,10%
662,2024-01-01,703,John Doe,Individuals,554,Widget Deluxe,Gadgets,16060.870812567344,Online sales,22526.464539344524,10%
663,2024-01-01,177,John Doe,Mixed,472,Widget Deluxe,Gadgets,12450.162875979051,Referral sales,15438.786998793985,10%
664,2024-01-01,89,John Doe,Individuals,461,Widget Deluxe,Gadgets,10528.143260233654,Partner sales,20047.933781579668,10%
